,muP,sP,Nsig,Mean_Abs,Std_Corr
29191,37.5,42.5,3.8000000000000003,193.43997291597574,
29192,37.5,42.5,4.0,194.41559159462173,1.0
29193,37.5,42.5,4.2,195.3903594323996,
29194,37.5,42.5,4.4,196.36350519250328,0.9999999999999999
29195,37.5,42.5,4.6000000000000005,197.3343136261655,
29196,37.5,42.5,4.800000000000001,198.302123527745,0.9999999999999998
29197,37.5,42.5,5.0,199.26632553433987,
29198,37.5,42.5,5.2,200.22635975503067,1.0
29199,37.5,42.5,5.4,201.1848764383641,
29200,37.5,42.5,5.6000000000000005,202.13907962106788,1.0
29201,37.5,42.5,5.800000000000001,203.0876051398224,
29202,37.5,42.5,6.0,204.0300680399704,0.9999999999999998
29203,37.5,42.5,6.2,204.96612032318075,
29204,37.5,42.5,6.4,205.89544857043012,1.0
29205,37.5,42.5,6.6000000000000005,206.81777164982992,
29206,37.5,42.5,6.800000000000001,207.73283851901178,0.9999999999999998
29207,37.5,42.5,7.0,208.6404261284426,
29208,37.5,42.5,7.2,209.54033742936844,1.0
29209,37.5,42.5,7.4,210.43239948795997,
29210,37.5,42.5,7.6000000000000005,211.31646170555882,1.0
29211,37.5,42.5,7.800000000000001,212.19239414362335,
29212,37.5,42.5,8.0,213.0600859509763,0.9999999999999998
29213,37.5,42.5,8.200000000000001,213.91944389021438,
29214,37.5,42.5,8.4,214.7703909595961,0.9999999999999998
29215,37.5,42.5,8.6,215.6128651063531,
29216,37.5,42.5,8.8,216.44681802712591,1.0
29217,37.5,42.5,9.0,217.27221405109532,
29218,37.5,42.5,9.200000000000001,218.08902910132844,1.0
29219,37.5,42.5,9.4,218.8972497298792,
29220,37.5,42.5,9.600000000000001,219.69687222225468,1.0
29221,37.5,42.5,9.8,220.4879017669656,
29222,37.5,42.5,10.0,221.27035168602185,1.0
29223,37.5,45.0,0.0,,
29224,37.5,45.0,0.2,176.97676653003157,1.0
29225,37.5,45.0,0.4,177.98969769405886,
29226,37.5,45.0,0.6000000000000001,178.98764482189642,0.9999999999999999
29227,37.5,45.0,0.8,179.98484145769115,
29228,37.5,45.0,1.0,180.98955822553916,0.9999999999999998
29229,37.5,45.0,1.2000000000000002,182.0044370175866,
29230,37.5,45.0,1.4000000000000001,183.02961341848723,1.0
29231,37.5,45.0,1.6,184.0643400197355,
29232,37.5,45.0,1.8,185.1075680251927,1.0
29233,37.5,45.0,2.0,186.1581493316318,
29234,37.5,45.0,2.2,187.2149125121311,1.0
29235,37.5,45.0,2.4000000000000004,188.27669638480498,
29236,37.5,45.0,2.6,189.34236803949693,1.0
29237,37.5,45.0,2.8000000000000003,190.41083404512682,
29238,37.5,45.0,3.0,191.48104787548476,1.0
29239,37.5,45.0,3.2,192.55201480541592,
29240,37.5,45.0,3.4000000000000004,193.62279493758257,1.0
29241,37.5,45.0,3.6,194.6925047931113,
29242,37.5,45.0,3.8000000000000003,195.76031778860786,1.0
29243,37.5,45.0,4.0,196.82546385291792,
29244,37.5,45.0,4.2,197.8872283867073,1.0
29245,37.5,45.0,4.4,198.9449507286006,
29246,37.5,45.0,4.6000000000000005,199.99802225996373,1.0
29247,37.5,45.0,4.800000000000001,201.04588425466397,
29248,37.5,45.0,5.0,202.08802555908568,1.0
29249,37.5,45.0,5.2,203.12398017043859,
29250,37.5,45.0,5.4,204.1533247672642,1.0
29251,37.5,45.0,5.6000000000000005,205.17567623447184,
29252,37.5,45.0,5.800000000000001,206.19068921575789,1.0
29253,37.5,45.0,6.0,207.1980537185239,
29254,37.5,45.0,6.2,208.197492790097,1.0
29255,37.5,45.0,6.4,209.18876027893134,
29256,37.5,45.0,6.6000000000000005,210.1716386903201,1.0
29257,37.5,45.0,6.800000000000001,211.14593714281153,
29258,37.5,45.0,7.0,212.1114894288511,0.9999999999999998
29259,37.5,45.0,7.2,213.06815218105655,
29260,37.5,45.0,7.4,214.015803143869,1.0
29261,37.5,45.0,7.6000000000000005,214.9565964681247,
29262,37.5,45.0,7.800000000000001,215.88822748915186,1.0
29263,37.5,45.0,8.0,216.81052254593095,
29264,37.5,45.0,8.200000000000001,217.72342993771298,0.9999999999999998
29265,37.5,45.0,8.4,218.62691190386113,
29266,37.5,45.0,8.6,219.52094346947115,0.9999999999999998
29267,37.5,45.0,8.8,220.40551137226944,
29268,37.5,45.0,9.0,221.28061306627083,0.9999999999999999
29269,37.5,45.0,9.200000000000001,222.14625579770632,
29270,37.5,45.0,9.4,223.00245574881444,0.9999999999999999
29271,37.5,45.0,9.600000000000001,223.8492372452087,
29272,37.5,45.0,9.8,224.68663202268255,0.9999999999999999
29273,37.5,45.0,10.0,225.51467854948186,
29274,37.5,47.5,0.0,,
29275,37.5,47.5,0.2,177.1211453965559,
29276,37.5,47.5,0.4,178.27171205105424,1.0
29277,37.5,47.5,0.6000000000000001,179.4057265133358,
29278,37.5,47.5,0.8,180.53576634532942,1.0
29279,37.5,47.5,1.0,181.66978284511623,
29280,37.5,47.5,1.2000000000000002,182.81033422061722,0.9999999999999998
29281,37.5,47.5,1.4000000000000001,183.95753993179943,
29282,37.5,47.5,1.6,185.11067482350958,1.0
29283,37.5,47.5,1.8,186.26874087169324,
29284,37.5,47.5,2.0,187.4306624805512,1.0
29285,37.5,47.5,2.2,188.59535693446327,
29286,37.5,47.5,2.4000000000000004,189.76176345647897,1.0
29287,37.5,47.5,2.6,190.92885760368998,
29288,37.5,47.5,2.8000000000000003,192.0956595740959,1.0
29289,37.5,47.5,3.0,193.2612393282609,
29290,37.5,47.5,3.2,194.42471966494924,1.0
29291,37.5,47.5,3.4000000000000004,195.58527781918602,
29292,37.5,47.5,3.6,196.74214594199285,1.0
29293,37.5,47.5,3.8000000000000003,197.89461072446736,
29294,37.5,47.5,4.0,199.04201237111133,1.0
29295,37.5,47.5,4.2,200.18374308604263,
29296,37.5,47.5,4.4,201.31924520362014,1.0
29297,37.5,47.5,4.6000000000000005,202.44800906918474,
29298,37.5,47.5,4.800000000000001,203.56957075457763,1.0
29299,37.5,47.5,5.0,204.68350967588523,
29300,37.5,47.5,5.2,205.78944616676068,1.0
29301,37.5,47.5,5.4,206.8870390491253,
29302,37.5,47.5,5.6000000000000005,207.97598323360728,1.0
29303,37.5,47.5,5.800000000000001,209.05600737436433,
29304,37.5,47.5,6.0,210.12687159665944,1.0
29305,37.5,47.5,6.2,211.1883653104629,
29306,37.5,47.5,6.4,212.24030511923985,0.9999999999999998
29307,37.5,47.5,6.6000000000000005,213.28253282977764,
29308,37.5,47.5,6.800000000000001,214.31491356627043,1.0
29309,37.5,47.5,7.0,215.33733398979248,
29310,37.5,47.5,7.2,216.34970062266265,1.0
29311,37.5,47.5,7.4,217.35193827594327,
29312,37.5,47.5,7.6000000000000005,218.34398857736443,0.9999999999999998
29313,37.5,47.5,7.800000000000001,219.32580859626256,
29314,37.5,47.5,8.0,220.2973695616209,1.0
29315,37.5,47.5,8.200000000000001,221.2586556689634,
29316,37.5,47.5,8.4,222.20966297164765,1.0
29317,37.5,47.5,8.6,223.15039835200156,
29318,37.5,47.5,8.8,224.0808785677317,1.0
29319,37.5,47.5,9.0,225.00112936907502,
29320,37.5,47.5,9.200000000000001,225.91118468226307,1.0
29321,37.5,47.5,9.4,226.8110858549985,
29322,37.5,47.5,9.600000000000001,227.70088095980455,1.0
29323,37.5,47.5,9.8,228.58062415128367,
29324,37.5,47.5,10.0,229.4503750735146,1.0
29325,37.5,50.0,0.0,,
29326,37.5,50.0,0.2,177.25437416447937,1.0
29327,37.5,50.0,0.4,178.5318899302725,
29328,37.5,50.0,0.6000000000000001,179.79106605305157,1.0
29329,37.5,50.0,0.8,181.04310269164404,
29330,37.5,50.0,1.0,182.29571367158206,1.0
29331,37.5,50.0,1.2000000000000002,183.55141698489697,
29332,37.5,50.0,1.4000000000000001,184.81034621619986,1.0
29333,37.5,50.0,1.6,186.07182034242965,
29334,37.5,50.0,1.8,187.33490751186923,0.9999999999999999
29335,37.5,50.0,2.0,188.598614885492,
29336,37.5,50.0,2.2,189.86195461608457,1.0
29337,37.5,50.0,2.4000000000000004,191.12396924538524,
29338,37.5,50.0,2.6,192.38374314686249,1.0
29339,37.5,50.0,2.8000000000000003,193.6404084754576,
29340,37.5,50.0,3.0,194.89314842170148,1.0
29341,37.5,50.0,3.2,196.14119881912546,
29342,37.5,50.0,3.4000000000000004,197.3838485990569,0.9999999999999999
29343,37.5,50.0,3.6,198.6204393914195,
29344,37.5,50.0,3.8000000000000003,199.8503644848161,1.0
29345,37.5,50.0,4.0,201.07306731047964,
29346,37.5,50.0,4.2,202.28803958072172,1.0
29347,37.5,50.0,4.4,203.49481918632483,
29348,37.5,50.0,4.6000000000000005,204.6929879363064,1.0
29349,37.5,50.0,4.800000000000001,205.88216920637473,
29350,37.5,50.0,5.0,207.0620255484102,1.0
29351,37.5,50.0,5.2,208.23225630186352,
29352,37.5,50.0,5.4,209.3925952386074,1.0
29353,37.5,50.0,5.6000000000000005,210.54280826515648,
29354,37.5,50.0,5.800000000000001,211.68269119996376,1.0
29355,37.5,50.0,6.0,212.81206763848303,
29356,37.5,50.0,6.2,213.93078691463205,1.0
29357,37.5,50.0,6.4,215.03872216405,
29358,37.5,50.0,6.6000000000000005,216.13576849195874,1.0
29359,37.5,50.0,6.800000000000001,217.22184124640302,
29360,37.5,50.0,7.0,218.29687439606346,1.0
29361,37.5,50.0,7.2,219.3608190106168,
29362,37.5,50.0,7.4,220.4136418407072,1.0
29363,37.5,50.0,7.6000000000000005,221.45532399392457,
29364,37.5,50.0,7.800000000000001,222.48585970271563,1.0
29365,37.5,50.0,8.0,223.5052551798481,
29366,37.5,50.0,8.200000000000001,224.5135275568664,1.0
29367,37.5,50.0,8.4,225.5107039009012,
29368,37.5,50.0,8.6,226.49682030519676,0.9999999999999999
29369,37.5,50.0,8.8,227.47192104878445,
29370,37.5,50.0,9.0,228.43605782084165,1.0
29371,37.5,50.0,9.200000000000001,229.38928900542294,
29372,37.5,50.0,9.4,230.33167902241908,1.0
29373,37.5,50.0,9.600000000000001,231.26329772079114,
29374,37.5,50.0,9.8,232.18421982032322,1.0
29375,37.5,50.0,10.0,233.09452439834413,
29376,37.5,52.5,0.0,,
29377,37.5,52.5,0.2,177.37682178780247,
29378,37.5,52.5,0.4,178.77094721863693,0.9999999999999999
29379,37.5,52.5,0.6000000000000001,180.14480107266428,
29380,37.5,52.5,0.8,181.50844078425504,1.0
29381,37.5,52.5,1.0,182.86941076506645,
29382,37.5,52.5,1.2000000000000002,184.23022466163212,0.9999999999999998
29383,37.5,52.5,1.4000000000000001,185.59105501691764,
29384,37.5,52.5,1.6,186.95128273069503,1.0
29385,37.5,52.5,1.8,188.31005440586227,
29386,37.5,52.5,2.0,189.66646782307208,1.0
29387,37.5,52.5,2.2,191.01963433034012,
29388,37.5,52.5,2.4000000000000004,192.36870129805231,0.9999999999999999
29389,37.5,52.5,2.6,193.71286119206053,
29390,37.5,52.5,2.8000000000000003,195.05135563852724,1.0
29391,37.5,52.5,3.0,196.38347719381952,
29392,37.5,52.5,3.2,197.7085697956364,1.0
29393,37.5,52.5,3.4000000000000004,199.0260283289474,
29394,37.5,52.5,3.6,200.33529755563347,1.0
29395,37.5,52.5,3.8000000000000003,201.63587058034145,
29396,37.5,52.5,4.0,202.9272869836869,1.0
29397,37.5,52.5,4.2,204.20913072594655,
29398,37.5,52.5,4.4,205.48102790306027,1.0
29399,37.5,52.5,4.6000000000000005,206.7426444197307,
29400,37.5,52.5,4.800000000000001,207.99368363057832,1.0
29401,37.5,52.5,5.0,209.2338839890239,
29402,37.5,52.5,5.2,210.46301673436466,0.9999999999999998
29403,37.5,52.5,5.4,211.68088364001113,
29404,37.5,52.5,5.6000000000000005,212.887314839765,1.0
29405,37.5,52.5,5.800000000000001,214.08216674409584,
29406,37.5,52.5,6.0,215.26532005441624,1.0
29407,37.5,52.5,6.2,216.4366778801894,
29408,37.5,52.5,6.4,217.59616396119722,1.0
29409,37.5,52.5,6.6000000000000005,218.7437209953252,
29410,37.5,52.5,6.800000000000001,219.87930907069762,1.0
29411,37.5,52.5,7.0,221.00290419983202,
29412,37.5,52.5,7.2,222.11449695261683,1.0
29413,37.5,52.5,7.4,223.21409118428903,
29414,37.5,52.5,7.6000000000000005,224.3017028541601,1.0
29415,37.5,52.5,7.800000000000001,225.3773589305612,
29416,37.5,52.5,8.0,226.44109637732953,1.0
29417,37.5,52.5,8.200000000000001,227.49296121710725,
29418,37.5,52.5,8.4,228.53300766674795,0.9999999999999999
29419,37.5,52.5,8.6,229.56129734021076,
29420,37.5,52.5,8.8,230.57789851445062,1.0
29421,37.5,52.5,9.0,231.5828854539755,
29422,37.5,52.5,9.200000000000001,232.57633778992454,0.9999999999999999
29423,37.5,52.5,9.4,233.55833994972215,
29424,37.5,52.5,9.600000000000001,234.52898063357023,1.0
29425,37.5,52.5,9.8,235.48835233425595,
29426,37.5,52.5,10.0,236.43655089696267,0.9999999999999999
29427,37.5,55.0,0.0,,
29428,37.5,55.0,0.2,177.4888877852479,1.0
29429,37.5,55.0,0.4,178.98966819114645,
29430,37.5,55.0,0.6000000000000001,180.4681675953811,1.0
29431,37.5,55.0,0.8,181.93349793745435,
29432,37.5,55.0,1.0,183.3930899900917,1.0
29433,37.5,55.0,1.2000000000000002,184.8494817846235,
29434,37.5,55.0,1.4000000000000001,186.30290435922996,1.0
29435,37.5,55.0,1.6,187.7528141941798,
29436,37.5,55.0,1.8,189.19844538027255,1.0
29437,37.5,55.0,2.0,190.63899162458725,
29438,37.5,55.0,2.2,192.07366578809587,1.0
29439,37.5,55.0,2.4000000000000004,193.50172000582094,
29440,37.5,55.0,2.6,194.92245288705797,1.0
29441,37.5,55.0,2.8000000000000003,196.3352121008956,
29442,37.5,55.0,3.0,197.7393949930978,0.9999999999999999
29443,37.5,55.0,3.2,199.13444815168305,
29444,37.5,55.0,3.4000000000000004,200.51986630543718,1.0
29445,37.5,55.0,3.6,201.89519076346994,
29446,37.5,55.0,3.8000000000000003,203.26000753475057,0.9999999999999998
29447,37.5,55.0,4.0,204.61394523111798,
29448,37.5,55.0,4.2,205.956672834144,1.0
29449,37.5,55.0,4.4,207.28789738891285,
29450,37.5,55.0,4.6000000000000005,208.60736167404792,1.0
29451,37.5,55.0,4.800000000000001,209.9148418862115,
29452,37.5,55.0,5.0,211.21014536827596,1.0
29453,37.5,55.0,5.2,212.49310840302678,
29454,37.5,55.0,5.4,213.76359408831638,1.0
29455,37.5,55.0,5.6000000000000005,215.02149030479018,
29456,37.5,55.0,5.800000000000001,216.2667077834593,1.0
29457,37.5,55.0,6.0,217.49917827732958,
29458,37.5,55.0,6.2,218.71885283887207,1.0
29459,37.5,55.0,6.4,219.9257002032321,
29460,37.5,55.0,6.6000000000000005,221.11970527561311,1.0
29461,37.5,55.0,6.800000000000001,222.30086772017094,
29462,37.5,55.0,7.0,223.46920064694092,1.0
29463,37.5,55.0,7.2,224.62472939274042,
29464,37.5,55.0,7.4,225.76749039160148,1.0
29465,37.5,55.0,7.6000000000000005,226.8975301300485,
29466,37.5,55.0,7.800000000000001,228.01490418241977,1.0
29467,37.5,55.0,8.0,229.11967632140573,
29468,37.5,55.0,8.200000000000001,230.21191769902902,1.0
29469,37.5,55.0,8.4,231.29170609339576,
29470,37.5,55.0,8.6,232.3591252166944,1.0
29471,37.5,55.0,8.8,233.41426408009818,
29472,37.5,55.0,9.0,234.45721641142214,1.0
29473,37.5,55.0,9.200000000000001,235.48808012160038,
29474,37.5,55.0,9.4,236.506956816266,0.9999999999999999
29475,37.5,55.0,9.600000000000001,237.51395134893733,
29476,37.5,55.0,9.8,238.50917141253626,1.0
29477,37.5,55.0,10.0,239.49272716617705,
29478,37.5,57.5,0.0,,
29479,37.5,57.5,0.2,177.59100679810916,
29480,37.5,57.5,0.4,179.18891079723338,1.0
29481,37.5,57.5,0.6000000000000001,180.76250468741415,
29482,37.5,57.5,0.8,182.32012019859377,0.9999999999999999
29483,37.5,57.5,1.0,183.86911943583073,
29484,37.5,57.5,1.2000000000000002,185.41208704552224,1.0
29485,37.5,57.5,1.4000000000000001,186.949327166864,
29486,37.5,57.5,1.6,188.48038160713685,1.0
29487,37.5,57.5,1.8,190.00457786344987,
29488,37.5,57.5,2.0,191.52120840094625,1.0
29489,37.5,57.5,2.2,193.02958795300958,
29490,37.5,57.5,2.4000000000000004,194.5290718165415,0.9999999999999999
29491,37.5,57.5,2.6,196.0190615990064,
29492,37.5,57.5,2.8000000000000003,197.4990066687494,1.0
29493,37.5,57.5,3.0,198.96840390069815,
29494,37.5,57.5,3.2,200.42679658708545,1.0
29495,37.5,57.5,3.4000000000000004,201.87377285720248,
29496,37.5,57.5,3.6,203.30896378091504,0.9999999999999998
29497,37.5,57.5,3.8000000000000003,204.73204126732256,
29498,37.5,57.5,4.0,206.14271583934175,1.0
29499,37.5,57.5,4.2,207.54073434587153,
29500,37.5,57.5,4.4,208.925877659182,1.0
29501,37.5,57.5,4.6000000000000005,210.29795839416448,
29502,37.5,57.5,4.800000000000001,211.65681867723666,1.0
29503,37.5,57.5,5.0,213.00232798554052,
29504,37.5,57.5,5.2,214.3343810712924,0.9999999999999998
29505,37.5,57.5,5.4,215.65289598149474,
29506,37.5,57.5,5.6000000000000005,216.9578121794965,1.0
29507,37.5,57.5,5.800000000000001,218.24908877193707,
29508,37.5,57.5,6.0,219.5267028422803,0.9999999999999998
29509,37.5,57.5,6.2,220.79064789034345,
29510,37.5,57.5,6.4,222.04093237583797,1.0
29511,37.5,57.5,6.6000000000000005,223.27757836290664,
29512,37.5,57.5,6.800000000000001,224.50062026188237,1.0
29513,37.5,57.5,7.0,225.71010366396843,
29514,37.5,57.5,7.2,226.90608426419328,1.0
29515,37.5,57.5,7.4,228.08862686779298,
29516,37.5,57.5,7.6000000000000005,229.25780447509192,0.9999999999999999
29517,37.5,57.5,7.800000000000001,230.41369743995565,
29518,37.5,57.5,8.0,231.55639269696945,1.0
29519,37.5,57.5,8.200000000000001,232.6859830526178,
29520,37.5,57.5,8.4,233.80256653591306,1.0
29521,37.5,57.5,8.6,234.9062458041109,
29522,37.5,57.5,8.8,235.99712759936529,0.9999999999999999
29523,37.5,57.5,9.0,237.07532225239675,
29524,37.5,57.5,9.200000000000001,238.14094322947997,1.0
29525,37.5,57.5,9.4,239.194106719283,
29526,37.5,57.5,9.600000000000001,240.23493125632012,1.0
29527,37.5,57.5,9.8,241.26353737800042,
29528,37.5,57.5,10.0,242.28004731247046,0.9999999999999999
29529,37.5,60.0,0.0,,
29530,37.5,60.0,0.2,177.68364645038793,0.9999999999999998
29531,37.5,60.0,0.4,179.36959988218098,
29532,37.5,60.0,0.6000000000000001,181.0292426156532,1.0
29533,37.5,60.0,0.8,182.67026425187385,
29534,37.5,60.0,1.0,184.29999381930034,0.9999999999999998
29535,37.5,60.0,1.2000000000000002,185.92107904964197,
29536,37.5,60.0,1.4000000000000001,187.53390736878998,0.9999999999999998
29537,37.5,60.0,1.6,189.1381121276438,
29538,37.5,60.0,1.8,190.7331173261971,0.9999999999999999
29539,37.5,60.0,2.0,192.31831477548178,
29540,37.5,60.0,2.2,193.8931196702932,1.0
29541,37.5,60.0,2.4000000000000004,195.45698748477534,
29542,37.5,60.0,2.6,197.0094186173381,1.0
29543,37.5,60.0,2.8000000000000003,198.54995899409946,
29544,37.5,60.0,3.0,200.07819917961268,1.0
29545,37.5,60.0,3.2,201.59377282586297,
29546,37.5,60.0,3.4000000000000004,203.09635477080937,1.0
29547,37.5,60.0,3.6,204.58565893398062,
29548,37.5,60.0,3.8000000000000003,206.06143609800523,1.0
29549,37.5,60.0,4.0,207.52347163830512,
29550,37.5,60.0,4.2,208.97158324733593,1.0
29551,37.5,60.0,4.4,210.4056186884492,
29552,37.5,60.0,4.6000000000000005,211.82545360570242,1.0
29553,37.5,60.0,4.800000000000001,213.23098940895613,
29554,37.5,60.0,5.0,214.62215124799718,1.0
29555,37.5,60.0,5.2,215.9988860849311,
29556,37.5,60.0,5.4,217.36116087050357,1.0
29557,37.5,60.0,5.6000000000000005,218.70896082717834,
29558,37.5,60.0,5.800000000000001,220.04228783957734,0.9999999999999998
29559,37.5,60.0,6.0,221.36115895117422,
29560,37.5,60.0,6.2,222.66560496482816,0.9999999999999998
29561,37.5,60.0,6.4,223.95566914377798,
29562,37.5,60.0,6.6000000000000005,225.23140600902013,1.0
29563,37.5,60.0,6.800000000000001,226.49288022852016,
29564,37.5,60.0,7.0,227.74016559340558,1.0
29565,37.5,60.0,7.2,228.97334407612973,
29566,37.5,60.0,7.4,230.19250496554682,1.0
29567,37.5,60.0,7.6000000000000005,231.39774407387267,
29568,37.5,60.0,7.800000000000001,232.5891630106102,1.0
29569,37.5,60.0,8.0,233.76686851866577,
29570,37.5,60.0,8.200000000000001,234.93097186807083,1.0
29571,37.5,60.0,8.4,236.08158830293368,
29572,37.5,60.0,8.6,237.21883653747193,1.0
29573,37.5,60.0,8.8,238.34283829721284,
29574,37.5,60.0,9.0,239.4537179016883,0.9999999999999999
29575,37.5,60.0,9.200000000000001,240.55160188518798,
29576,37.5,60.0,9.4,241.63661865237054,1.0
29577,37.5,60.0,9.600000000000001,242.70889816575902,
29578,37.5,60.0,9.8,243.7685716623663,0.9999999999999999
29579,37.5,60.0,10.0,244.81577139690586,
29580,37.5,62.5,0.0,,
29581,37.5,62.5,0.2,177.76730139153437,
29582,37.5,62.5,0.4,179.53271375223798,1.0
29583,37.5,62.5,0.6000000000000001,181.26988215435375,
29584,37.5,62.5,0.8,182.98596904524942,1.0
29585,37.5,62.5,1.0,184.68829793094054,
29586,37.5,62.5,1.2000000000000002,186.37959111661974,0.9999999999999998
29587,37.5,62.5,1.4000000000000001,188.06032566234072,
29588,37.5,62.5,1.6,189.7302296126758,0.9999999999999999
29589,37.5,62.5,1.8,191.38882412178387,
29590,37.5,62.5,2.0,193.03559900119518,1.0
29591,37.5,62.5,2.2,194.67006698546717,
29592,37.5,62.5,2.4000000000000004,196.2917795795308,1.0
29593,37.5,62.5,2.6,197.90033089191934,
29594,37.5,62.5,2.8000000000000003,199.49535762975827,1.0
29595,37.5,62.5,3.0,201.07653776946117,
29596,37.5,62.5,3.2,202.6435887028648,1.0
29597,37.5,62.5,3.4000000000000004,204.19626514353095,
29598,37.5,62.5,3.6,205.7343569186258,1.0
29599,37.5,62.5,3.8000000000000003,207.25768671699677,
29600,37.5,62.5,4.0,208.76610784063826,1.0
29601,37.5,62.5,4.2,210.25950199356961,
29602,37.5,62.5,4.4,211.73777713306671,1.0
29603,37.5,62.5,4.6000000000000005,213.20086540128213,
29604,37.5,62.5,4.800000000000001,214.64872114983632,1.0
29605,37.5,62.5,5.0,216.0813190656302,
29606,37.5,62.5,5.2,217.49865240268946,1.0
29607,37.5,62.5,5.4,218.90073132214283,
29608,37.5,62.5,5.6000000000000005,220.28758134032603,1.0
29609,37.5,62.5,5.800000000000001,221.65924188338164,
29610,37.5,62.5,6.0,223.0157649455045,1.0
29611,37.5,62.5,6.2,224.35721384708535,
29612,37.5,62.5,6.4,225.68366208837085,1.0
29613,37.5,62.5,6.6000000000000005,226.99519229383873,
29614,37.5,62.5,6.800000000000001,228.2918952422291,0.9999999999999999
29615,37.5,62.5,7.0,229.57386897705837,
29616,37.5,62.5,7.2,230.84121799242533,0.9999999999999999
29617,37.5,62.5,7.4,232.094052488984,
29618,37.5,62.5,7.6000000000000005,233.33248769508896,1.0
29619,37.5,62.5,7.800000000000001,234.55664324828857,
29620,37.5,62.5,8.0,235.7666426325496,0.9999999999999999
29621,37.5,62.5,8.200000000000001,236.96261266682262,
29622,37.5,62.5,8.4,238.14468304079938,1.0
29623,37.5,62.5,8.6,239.31298589396073,
29624,37.5,62.5,8.8,240.46765543426477,0.9999999999999999
29625,37.5,62.5,9.0,241.60882759306884,
29626,37.5,62.5,9.200000000000001,242.73663971312465,0.9999999999999999
29627,37.5,62.5,9.4,243.85123026671562,
29628,37.5,62.5,9.600000000000001,244.9527386012322,0.9999999999999999
29629,37.5,62.5,9.8,246.04130470969267,
29630,37.5,62.5,10.0,247.11706902392024,0.9999999999999999
29631,37.5,65.0,0.0,,
29632,37.5,65.0,0.2,177.84248549369525,1.0
29633,37.5,65.0,0.4,179.67926775341581,
29634,37.5,65.0,0.6000000000000001,181.48597018267287,1.0
29635,37.5,65.0,0.8,183.2693234933248,
29636,37.5,65.0,1.0,185.0366664301475,1.0
29637,37.5,65.0,1.2000000000000002,186.79080314838131,
29638,37.5,65.0,1.4000000000000001,188.53230345150314,1.0
29639,37.5,65.0,1.6,190.2609906525579,
29640,37.5,65.0,1.8,191.9764816735145,1.0
29641,37.5,65.0,2.0,193.67836138885167,
29642,37.5,65.0,2.2,195.36623592798406,0.9999999999999999
29643,37.5,65.0,2.4000000000000004,197.03974776199084,
29644,37.5,65.0,2.6,198.69857896260615,1.0
29645,37.5,65.0,2.8000000000000003,200.34245078318267,
29646,37.5,65.0,3.0,201.97112204769294,1.0
29647,37.5,65.0,3.2,203.5843871223203,
29648,37.5,65.0,3.4000000000000004,205.18207373294297,0.9999999999999998
29649,37.5,65.0,3.6,206.76404073608782,
29650,37.5,65.0,3.8000000000000003,208.33017589926072,1.0
29651,37.5,65.0,4.0,209.88039372575707,
29652,37.5,65.0,4.2,211.4146333480695,1.0
29653,37.5,65.0,4.4,212.9328565067501,
29654,37.5,65.0,4.6000000000000005,214.43504562617906,1.0
29655,37.5,65.0,4.800000000000001,215.9212019944923,
29656,37.5,65.0,5.0,217.3913440516235,1.0
29657,37.5,65.0,5.2,218.84550578683297,
29658,37.5,65.0,5.4,220.2837352450986,1.0
29659,37.5,65.0,5.6000000000000005,221.70609314021777,
29660,37.5,65.0,5.800000000000001,223.11265157133246,1.0
29661,37.5,65.0,6.0,224.5034928387638,
29662,37.5,65.0,6.2,225.87870835447166,1.0
29663,37.5,65.0,6.4,227.23839764208546,
29664,37.5,65.0,6.6000000000000005,228.5826674212461,1.0
29665,37.5,65.0,6.800000000000001,229.91163077092008,
29666,37.5,65.0,7.0,231.22540636636563,1.0
29667,37.5,65.0,7.2,232.52411778452924,
29668,37.5,65.0,7.4,233.80789287280203,1.0
29669,37.5,65.0,7.6000000000000005,235.0768631762624,
29670,37.5,65.0,7.800000000000001,236.33116341875754,1.0
29671,37.5,65.0,8.0,237.57093103341646,
29672,37.5,65.0,8.200000000000001,238.79630573844702,1.0
29673,37.5,65.0,8.4,240.00742915432647,
29674,37.5,65.0,8.6,241.20444445875592,1.0
29675,37.5,65.0,8.8,242.3874960760051,
29676,37.5,65.0,9.0,243.55672939752188,1.0
29677,37.5,65.0,9.200000000000001,244.71229053092134,
29678,37.5,65.0,9.4,245.85432607469755,0.9999999999999999
29679,37.5,65.0,9.600000000000001,246.98298291621902,
29680,37.5,65.0,9.8,248.0984080507726,1.0
29681,37.5,65.0,10.0,249.2007484196152,
29682,37.5,67.5,0.0,,
29683,37.5,67.5,0.2,177.90972351464418,
29684,37.5,67.5,0.4,179.81029727319685,0.9999999999999999
29685,37.5,67.5,0.6000000000000001,181.67907490883834,
29686,37.5,67.5,0.8,183.52243432634842,1.0
29687,37.5,67.5,1.0,185.34774460872586,
29688,37.5,67.5,1.2000000000000002,187.15789555745482,1.0
29689,37.5,67.5,1.4000000000000001,188.9535501723314,
29690,37.5,67.5,1.6,190.73462551701417,1.0
29691,37.5,67.5,1.8,192.5008312610202,
29692,37.5,67.5,2.0,194.25184315122334,1.0
29693,37.5,67.5,2.2,195.9873556295761,
29694,37.5,67.5,2.4000000000000004,197.70709639197264,1.0
29695,37.5,67.5,2.6,199.4108292646067,
29696,37.5,67.5,2.8000000000000003,201.0983535270929,1.0
29697,37.5,67.5,3.0,202.7695021461862,
